id,type,classification,road_segment_type,duration,street_name_full,line_weight,route_coming_soon,construction_year,geometry_line
1401,OFF ROAD,Shared Trail,,439,,1,false,,"MULTILINESTRING ((-113.39656883676093 53.466331594584986, -113.39658525179111 53.46636908292707, -113.39660973197815 53.46643492220474, -113.39659896325873 53.46650140530317, -113.3965957277003 53.46651311916617, -113.39657463139174 53.466549651549045, -113.39654567826264 53.46658451167832, -113.39651181866427 53.46661738645991, -113.39646284934602 53.46666660277691, -113.39638887936472 53.466738475102346, -113.3963819791006 53.466782129072115))"
1402,OFF ROAD,Shared Trail,,435,,1,false,,"MULTILINESTRING ((-113.39414178743544 53.46567529490167, -113.39418120016182 53.46564415521646, -113.39421554494058 53.4656119763774, -113.39425848559642 53.465570742179345, -113.39432150250173 53.46554781126142, -113.39436728650837 53.46554500665855, -113.3944180376466 53.46555032005734, -113.39445512497376 53.46556365335347, -113.3945257594723 53.46560040697469, -113.39463161251308 53.46565858454282, -113.3946697398266 53.465682175452535))"
1403,OFF ROAD,Shared Trail,,444,,1,false,,"MULTILINESTRING ((-113.39503808334726 53.465196572164714, -113.39501828819228 53.465278365947896, -113.39498723393547 53.46531763739041, -113.39493211515922 53.46538105445626, -113.39488566393918 53.465430356593906, -113.39477254487959 53.465521786393246, -113.39471240076067 53.465581131480896, -113.39468994802024 53.46561134749164, -113.39467642065013 53.465655793303846, -113.39467449785242 53.465668965762646, -113.3946697398266 53.465682175452535))"
1404,OFF ROAD,Shared Trail,,285,,1,false,,"MULTILINESTRING ((-113.3963819791006 53.466782129072115, -113.39640973593522 53.4668041892403, -113.39643013763948 53.46681707647766, -113.3965063722198 53.46689687530367, -113.3965416186785 53.466955217852814, -113.39655101577951 53.466990684395924, -113.39654840552134 53.467024059720295))"
1405,OFF ROAD,Shared Trail,,6287,,1,false,,"MULTILINESTRING ((-113.37301191075258 53.57389851848226, -113.37294808276097 53.573974615095324, -113.37265688493954 53.57430681321276, -113.372340960009 53.57463309880028, -113.3723010473089 53.574673305029876, -113.37228144929828 53.57469178668735, -113.37225289566317 53.57472213561574, -113.3722110874163 53.57475361267511, -113.37217672441294 53.574786149593194, -113.3720847613147 53.57486957168387, -113.37194651600548 53.57499175863005, -113.37190568153775 53.57502893802047, -113.3718648532442 53.57506611374406, -113.37181801036265 53.57510929423691, -113.37176569543925 53.57516949373133, -113.37172872984912 53.57521256390778, -113.37167480069125 53.57525800669745, -113.37161724671674 53.57530487133829, -113.37155868683877 53.57536026928559, -113.37151787076147 53.57538948122813, -113.37147589789804 53.57542028645797, -113.37138868284877 53.575478548270716, -113.37135950111747 53.575502322965484, -113.37133031940803 53.57552609396796, -113.3712597874852 53.57559168109419, -113.37120420524246 53.5756495672881, -113.37116743585834 53.575691031572305, -113.371130666402 53.57573249584471, -113.37105911747088 53.57583610881142, -113.37101780671587 53.57591069389911, -113.37099179379169 53.575944125657045, -113.37094111263579 53.57600089876757, -113.37088813761616 53.57606911709293, -113.37083516242524 53.57613733539363, -113.37073431900974 53.57627549766421, -113.37065842335929 53.57638148290592, -113.37058036560767 53.57647626107459, -113.37056229990536 53.57649819249047, -113.37053319236058 53.576548158115344, -113.3704937252885 53.57663232319145, -113.37047511231019 53.57668108368172, -113.3704226828784 53.57673956098971, -113.37040495632601 53.576785330062776, -113.37038722359823 53.57683109541528, -113.37036776921806 53.576892712819976, -113.37036287998026 53.57695547558559, -113.37037271856646 53.5770380280139, -113.37036977140262 53.57709260510671, -113.37036731073036 53.57714194440016, -113.37035344450516 53.577180433391426, -113.37033958450084 53.57721891872854, -113.3702909166949 53.57734422113793, -113.37023203878773 53.577517373736605, -113.37019864108984 53.57760427927826, -113.37018754286613 53.57763315706898, -113.3701705227973 53.577672178529156, -113.37015437821226 53.57769770569699, -113.37013919276853 53.5777236911922, -113.37010386021137 53.57777327752357, -113.37005119224906 53.57784600777183, -113.37000973584512 53.57790972775018, -113.36994354954233 53.578019972149434, -113.36990152738831 53.57810464317334, -113.36983703359303 53.57820346861142, -113.36978919519647 53.578287397714575, -113.36976565145142 53.57833159194163, -113.36953195720864 53.57867949676257, -113.36935640833892 53.579154497012354, -113.36929736525532 53.579285065731355, -113.36924586503365 53.57935858303349, -113.36919345422325 53.579385521926376, -113.36911659953049 53.579436333624294, -113.36905556575762 53.57949216687913, -113.36900037897946 53.579549976727314, -113.36891490526264 53.57967262639017, -113.36889339403444 53.5797365691029, -113.36881090280326 53.58019521059479, -113.36880274977118 53.58022913040163, -113.36880310024844 53.580254239530326, -113.36880344458889 53.58027934494142, -113.3687993643632 53.580344149798975, -113.36880845996146 53.58037166727829, -113.36881754943425 53.58039918103933, -113.3688929082527 53.58064767003501, -113.36891898724564 53.5807481445784, -113.36892445271505 53.5807952997631, -113.36889227103953 53.58089292051463, -113.36884838659972 53.58095095205178, -113.36879184649791 53.58101008501344, -113.3687380489431 53.58106635059118, -113.36869597751425 53.58112694548194, -113.36865186212363 53.581232857546745, -113.36865801661978 53.5813600957973, -113.36867390694847 53.58143864863465, -113.368685816979 53.58149756414105, -113.3686966775309 53.581551274289374, -113.36869779721084 53.58157255117755, -113.36867877043697 53.581612221469555, -113.36864868451347 53.58163976805244, -113.36856256972663 53.58169828786943, -113.36853513800676 53.58172225167558, -113.36851737140245 53.58175796331626, -113.36851102199691 53.58181044023128, -113.36851305919716 53.58185948258126, -113.36851760460543 53.58188524770003, -113.36851240738817 53.581893242951075, -113.3685070561049 53.582034144155024, -113.3685198146427 53.582087646905784, -113.36853756515019 53.58214069692545, -113.36854117265362 53.58216332835652, -113.36853888261811 53.582194404622825, -113.36853424573391 53.582282390111075, -113.3685457579995 53.58231314859147, -113.36856847048172 53.5823428348245, -113.3686043236432 53.58238211295877, -113.36863809112849 53.582405931715414, -113.36871251986254 53.582438953216716, -113.36879465094552 53.58247416377842, -113.36889527140382 53.582503726585685, -113.36904443488163 53.582524328627294, -113.36918680285801 53.58254507154383, -113.36939664552534 53.5825768128025, -113.36943266741123 53.582582349880916, -113.369530361004 53.5826126337662, -113.36962582645212 53.58265283007582, -113.36972430587628 53.58272106076205, -113.36978293185679 53.58277864127674, -113.3698307753055 53.58286792402411, -113.36983949514931 53.58293577394472, -113.3698510608281 53.582987582436594, -113.3698467824383 53.58307704024062, -113.36984057463121 53.5832066970959, -113.36983398098752 53.58322697518869, -113.36981882741983 53.58327356842927, -113.36978944397012 53.58331755866823, -113.36964543571331 53.58339104944867, -113.36923135128133 53.58357185571495, -113.36918619606249 53.58360610374817, -113.36915954877222 53.58363472254965, -113.36913019807369 53.58368518400947, -113.36912400181717 53.58370536465752, -113.36911395278901 53.58373806940918, -113.36911037758244 53.583792672585155, -113.36911227925509 53.583850451800316, -113.36911248280994 53.58386880516713, -113.36911276244878 53.58389452564886, -113.36911487325882 53.583929527747955, -113.3691460498167 53.58395942063916, -113.3691914529515 53.58398549695861, -113.36919420605004 53.583986517533084, -113.36926761253798 53.5840060528239, -113.36939689493222 53.58401879225579, -113.36953356756032 53.58401434586858, -113.36965949956002 53.58400960688758, -113.36974944520276 53.58400268452475, -113.36998285638093 53.58402009921036, -113.37019341835621 53.58407480530839, -113.37038878180617 53.58413543056055, -113.37058952321748 53.58414757919377, -113.37079111183515 53.584133132179026, -113.37100015484562 53.58409754149039, -113.37121375520367 53.58405321466986, -113.37144081029051 53.5840641440071, -113.37163027845386 53.58411107153995, -113.37173495668591 53.58415680915913))"
1406,OFF ROAD,Shared Trail,,399,,1,false,,"MULTILINESTRING ((-113.48376443385966 53.53180110366616, -113.48376447873868 53.53182080867658, -113.48377661197487 53.53194816662597, -113.4837801839982 53.53202624215732, -113.48377708892089 53.532146466129795, -113.48377483158005 53.53215254066596, -113.48373557243484 53.53225832832393, -113.48372485482604 53.53231157755212, -113.48371413723478 53.53236482309383, -113.48369256099342 53.53244527387449))"
1419,OFF ROAD,Shared Trail,,2812,,1,false,,"MULTILINESTRING ((-113.62360879756363 53.48702762206578, -113.62360892643503 53.48702772197249, -113.62360719834908 53.487030288811994, -113.62360548994769 53.48703133003367, -113.62360582606368 53.48702686460925, -113.62360625531564 53.48702583778545), (-113.62360965542783 53.48702633862656, -113.62360879756363 53.48702762206578, -113.62360866604973 53.48702782065339, -113.62360730462021 53.4870280559052, -113.62360575184742 53.487028268443176, -113.62360625531564 53.48702583778545), (-113.62360749335437 53.48702488352775, -113.62360726347104 53.487025026527306, -113.62360777878668 53.48702684127683, -113.62360879756363 53.48702762206578), (-113.62360625531564 53.48702583778545, -113.62360625538088 53.48702583041526, -113.62360689283538 53.48702431779848, -113.62360749335437 53.48702488352775, -113.6236079284193 53.48702529395691, -113.62360802138623 53.48702665777993, -113.62360878237486 53.4870265459346, -113.62360908002792 53.487026425259785, -113.62360965542783 53.48702633862656), (-113.62360625538088 53.48702583041526, -113.6236067094651 53.48702409242281, -113.62360841900121 53.487024318919325, -113.62360749335437 53.48702488352775), (-113.62360841900121 53.487024318919325, -113.62360941259374 53.48702445471604, -113.62360964136792 53.487024437010334, -113.62361168150566 53.487024310767126, -113.62361122607783 53.487024106646004, -113.62361159789468 53.48702328601348, -113.62360963046565 53.48702357463527, -113.6236091396425 53.48702387896265, -113.62360841900121 53.487024318919325), (-113.624976801415 53.485680479354706, -113.62482793593527 53.4857956800931, -113.62475179257771 53.48590250399972, -113.62467662332622 53.48601862503374, -113.62449998023912 53.48624532282576, -113.62423684951395 53.486512742833916, -113.62417319015448 53.48664060029195, -113.62410816354478 53.48672597760242, -113.62401600962615 53.48680040552599, -113.62393619057222 53.48686899058214, -113.62382250712474 53.48693105673043, -113.62369048486256 53.486988897053465, -113.62361051620839 53.48702542371822, -113.62361016258836 53.487025584754186, -113.62360965542783 53.48702633862656, -113.62360984722777 53.48702630974883, -113.62361078542772 53.48702572306857, -113.62361051620839 53.48702542371822, -113.62360964136792 53.487024437010334, -113.6236091396425 53.48702387896265, -113.62360838102249 53.48702302528856, -113.62360602900885 53.487021389015965, -113.62360595391178 53.487022892347994, -113.6235841091625 53.48703434354263, -113.62351472730779 53.48706778579013, -113.62341142393404 53.4870948894227, -113.62328734531823 53.48711312719109, -113.62317847355868 53.48714591778782, -113.62312888393072 53.48717497415164, -113.62296593643877 53.48722704092621, -113.62288187249644 53.48727096147098, -113.62282725765404 53.487296696214564, -113.62277246027816 53.48730747943224, -113.62269299973896 53.48731096174723, -113.62256126897456 53.48732313085071))"
1420,OFF ROAD,Shared Trail,,627,,1,false,,"MULTILINESTRING ((-113.62256126897456 53.48732313085071, -113.62255378019859 53.48732382213424, -113.62254601499768 53.4873271143074, -113.62253431135657 53.487332078186434, -113.6225226077455 53.48733703837915, -113.622491429127 53.48735025091126, -113.62242908415678 53.48737667967508, -113.62241670445438 53.487381928853836, -113.62229759231253 53.48745303835002, -113.62201088421726 53.48759625714127, -113.6218486897899 53.487656410140374, -113.62165915401103 53.487709511317306, -113.62149030176455 53.48775255440555, -113.62143123049471 53.487769260358476, -113.62137863717695 53.48778360983787, -113.62131446100071 53.48780112136546))"
1421,OFF ROAD,Shared Trail,,288,,1,false,,"MULTILINESTRING ((-113.6086335858466 53.48372964453732, -113.60872405089425 53.483816790329314, -113.60902931625218 53.484041500618595, -113.60942227148865 53.484325176471366, -113.60994685939043 53.48456365395303, -113.61023840145442 53.484707503132604, -113.61042746057387 53.48478273416044))"
1422,OFF ROAD,Shared Trail,,818,,1,false,,"MULTILINESTRING ((-113.6052681819847 53.48078451011473, -113.60526757127782 53.48078774003832, -113.60526246582693 53.48081462898989, -113.60529087495897 53.48097273412406, -113.6053431081663 53.48112401918215, -113.60540388851672 53.48127302916833, -113.60539353172595 53.48151164631102, -113.60536075173144 53.48164404762616, -113.60530464415686 53.481779659112995, -113.6052600005658 53.481864927758934, -113.60523879824794 53.48190542465865, -113.6052087614181 53.4820443873104, -113.60525919838172 53.482184293847226, -113.60541491239947 53.48229749107426, -113.60560122051523 53.482392819914125, -113.60576774437973 53.48247709018654, -113.60595831099076 53.48256640348814, -113.60596376705928 53.482568326735986, -113.60617642478803 53.482643288558585, -113.60634991752572 53.482721798863054, -113.60643961316474 53.4827591675852))"
1423,OFF ROAD,Shared Trail,,434,,1,false,,"MULTILINESTRING ((-113.60643961316474 53.4827591675852, -113.6065293089616 53.48279653624007, -113.60669786954382 53.48287539094988, -113.6068298549795 53.48295362760247, -113.60694019669546 53.48302001864744, -113.60705120042071 53.483083002935885, -113.60717455242536 53.48314357703395, -113.60731690012486 53.48320580543161, -113.6074550986354 53.48327047070321, -113.6075742790972 53.48333397149073, -113.60769202157566 53.483401359031724))"
1424,OFF ROAD,Shared Trail,,211,,1,false,,"MULTILINESTRING ((-113.60769202157566 53.483401359031724, -113.60771192031713 53.48340823463412, -113.60809026753708 53.483531036556144, -113.60853070548731 53.48368648534515, -113.6086322564457 53.483729087401024))"
1425,OFF ROAD,Shared Trail,,325,,1,false,,"MULTILINESTRING ((-113.6081200241253 53.479902513297894, -113.60866820275093 53.48002646357137, -113.60888898870613 53.48005239322104, -113.60907810316824 53.48007810094485, -113.6092910164981 53.480090188198886, -113.60937945254835 53.48009083842641, -113.60946061829908 53.480100795816085, -113.60957429091285 53.480110863032074))"
1426,OFF ROAD,Shared Trail,,285,,1,false,,"MULTILINESTRING ((-113.60696669156398 53.47948960726015, -113.6070929179344 53.479548189870684, -113.60728393036902 53.47963025374873, -113.60741021127487 53.479683020917996, -113.6075430450324 53.47972999050324, -113.6077762782701 53.479816072765054, -113.6081200241253 53.479902513297894))"
1427,OFF ROAD,Shared Trail,,2111,,1,false,,"MULTILINESTRING ((-113.61918460416348 53.481435534923975, -113.61926503378105 53.481513763072996, -113.61923086387274 53.481609573144105, -113.61915887100888 53.48171510959719, -113.61908353130691 53.481838350194685, -113.6190204695189 53.48195856009223, -113.61895628976845 53.48208835164907, -113.61889514526035 53.48221928052517, -113.61884715774968 53.48234975750755, -113.6188247359214 53.48248429973007, -113.61882387272733 53.48260885742295, -113.61883144315489 53.482730619131374, -113.61884466866061 53.482847339064335, -113.61886631702752 53.482970059595026, -113.61888492617095 53.48309825403515, -113.61890520872001 53.4832210475877, -113.6189289349255 53.48335393487514, -113.61897852886351 53.4834793609777, -113.61902744350742 53.48357995756682, -113.6190816238502 53.483694180432046, -113.61910564426111 53.48381638515909, -113.6190542785437 53.48393485235106, -113.61900182478864 53.48403818822532, -113.61897643748343 53.48415611538752, -113.61895002724624 53.484241321904705, -113.61894672508775 53.48425198377177, -113.61894458275184 53.48429386314307, -113.6189852614013 53.484629001354435, -113.61902393445487 53.484658451604695, -113.61917264802787 53.48475606422615, -113.61931191020635 53.484870808620485, -113.6194127784527 53.48499879688734, -113.61950141790268 53.48510698599331, -113.61916156401446 53.48578043491068, -113.61916562193306 53.48585372103456, -113.61918040331761 53.4858845433887, -113.61920503274581 53.4859189054445, -113.61925530996433 53.48598845827302, -113.61930824686674 53.48606668349844, -113.61991826481938 53.48643577948085, -113.61993881945429 53.48647195997634, -113.61998781876883 53.48652431319835, -113.62004051665156 53.486588024942485, -113.62008172782369 53.48666078052744, -113.62014545889464 53.486767648023445, -113.62034214206007 53.48689990153177, -113.6204398124331 53.48704092070327, -113.62053024209457 53.48714106248461, -113.62064309751335 53.487286666194, -113.62084100539882 53.487389422588976, -113.62099890969374 53.487496588314244, -113.62118046145936 53.48761971574805, -113.62121142105745 53.48766860613787, -113.62125280094995 53.48772206972632, -113.62131446100071 53.48780112136546))"
